"","Entity","Code","Year","waste_t","Coastal population","population"
"17410","Sweden","SWE",1961,NA,NA,7526139
"17411","Sweden","SWE",1962,NA,NA,7573556
"17412","Sweden","SWE",1963,NA,NA,7623278
"17413","Sweden","SWE",1964,NA,NA,7676568
"17414","Sweden","SWE",1965,NA,NA,7734003
"17415","Sweden","SWE",1966,NA,NA,7796427
"17416","Sweden","SWE",1967,NA,NA,7862718
"17417","Sweden","SWE",1968,NA,NA,7929066
"17418","Sweden","SWE",1969,NA,NA,7990318
"17419","Sweden","SWE",1970,NA,NA,8042839
"17420","Sweden","SWE",1971,NA,NA,8084965
"17421","Sweden","SWE",1972,NA,NA,8117863
"17422","Sweden","SWE",1973,NA,NA,8144217
"17423","Sweden","SWE",1974,NA,NA,8168135
"17424","Sweden","SWE",1975,NA,NA,8192569
"17425","Sweden","SWE",1976,NA,NA,8218933
"17426","Sweden","SWE",1977,NA,NA,8246302
"17427","Sweden","SWE",1978,NA,NA,8272581
"17428","Sweden","SWE",1979,NA,NA,8294604
"17429","Sweden","SWE",1980,NA,NA,8310467
"17430","Sweden","SWE",1981,NA,NA,8319266
"17431","Sweden","SWE",1982,NA,NA,8322909
"17432","Sweden","SWE",1983,NA,NA,8325682
"17433","Sweden","SWE",1984,NA,NA,8333446
"17434","Sweden","SWE",1985,NA,NA,8350392
"17435","Sweden","SWE",1986,NA,NA,8377422
"17436","Sweden","SWE",1987,NA,NA,8413155
"17437","Sweden","SWE",1988,NA,NA,8456561
"17438","Sweden","SWE",1989,NA,NA,8505752
"17439","Sweden","SWE",1990,NA,NA,8558829
"17440","Sweden","SWE",1991,NA,NA,8616729
"17441","Sweden","SWE",1992,NA,NA,8678657
"17442","Sweden","SWE",1993,NA,NA,8738894
"17443","Sweden","SWE",1994,NA,NA,8789976
"17444","Sweden","SWE",1995,NA,NA,8826949
"17445","Sweden","SWE",1996,NA,NA,8847421
"17446","Sweden","SWE",1997,NA,NA,8853934
"17447","Sweden","SWE",1998,NA,NA,8852650
"17448","Sweden","SWE",1999,NA,NA,8852487
"17449","Sweden","SWE",2000,NA,NA,8860153
"17450","Sweden","SWE",2001,NA,NA,8877022
"17451","Sweden","SWE",2002,NA,NA,8901831
"17452","Sweden","SWE",2003,NA,NA,8935392
"17453","Sweden","SWE",2004,NA,NA,8977965
"17454","Sweden","SWE",2005,NA,NA,9029345
"17455","Sweden","SWE",2006,NA,NA,9090707
"17456","Sweden","SWE",2007,NA,NA,9161374
"17457","Sweden","SWE",2008,NA,NA,9236872
"17458","Sweden","SWE",2009,NA,NA,9311110
"17459","Sweden","SWE",2010,2150,6202234,9379687
"17460","Sweden","SWE",2011,NA,NA,9440747
"17461","Sweden","SWE",2012,NA,NA,9495392
"17462","Sweden","SWE",2013,NA,NA,9545823
"17463","Switzerland","CHE",1700,NA,NA,1200000
"17464","Switzerland","CHE",1800,NA,NA,1826051
"17465","Switzerland","CHE",1820,NA,NA,1986000
"17466","Switzerland","CHE",1821,NA,NA,1998000
"17467","Switzerland","CHE",1822,NA,NA,2008000
"17468","Switzerland","CHE",1823,NA,NA,2020000
"17469","Switzerland","CHE",1824,NA,NA,2031000
"17470","Switzerland","CHE",1825,NA,NA,2042000
"17471","Switzerland","CHE",1826,NA,NA,2054000
"17472","Switzerland","CHE",1827,NA,NA,2065000
"17473","Switzerland","CHE",1828,NA,NA,2077000
"17474","Switzerland","CHE",1829,NA,NA,2088000
"17475","Switzerland","CHE",1830,NA,NA,2100000
"17476","Switzerland","CHE",1831,NA,NA,2112000
"17477","Switzerland","CHE",1832,NA,NA,2123000
"17478","Switzerland","CHE",1833,NA,NA,2135000
"17479","Switzerland","CHE",1834,NA,NA,2147000
"17480","Switzerland","CHE",1835,NA,NA,2159000
"17481","Switzerland","CHE",1836,NA,NA,2171000
"17482","Switzerland","CHE",1837,NA,NA,2183000
"17483","Switzerland","CHE",1838,NA,NA,2195000
"17484","Switzerland","CHE",1839,NA,NA,2208000
"17485","Switzerland","CHE",1840,NA,NA,2220000
"17486","Switzerland","CHE",1841,NA,NA,2235000
"17487","Switzerland","CHE",1842,NA,NA,2251000
"17488","Switzerland","CHE",1843,NA,NA,2266000
"17489","Switzerland","CHE",1844,NA,NA,2282000
"17490","Switzerland","CHE",1845,NA,NA,2298000
"17491","Switzerland","CHE",1846,NA,NA,2314000
"17492","Switzerland","CHE",1847,NA,NA,2330000
"17493","Switzerland","CHE",1848,NA,NA,2346000
"17494","Switzerland","CHE",1849,NA,NA,2363000
"17495","Switzerland","CHE",1850,NA,NA,2379000
"17496","Switzerland","CHE",1851,NA,NA,2399000
"17497","Switzerland","CHE",1852,NA,NA,2406000
"17498","Switzerland","CHE",1853,NA,NA,2412000
"17499","Switzerland","CHE",1854,NA,NA,2427000
"17500","Switzerland","CHE",1855,NA,NA,2442000
"17501","Switzerland","CHE",1856,NA,NA,2457000
"17502","Switzerland","CHE",1857,NA,NA,2471000
"17503","Switzerland","CHE",1858,NA,NA,2484000
"17504","Switzerland","CHE",1859,NA,NA,2497000
"17505","Switzerland","CHE",1860,NA,NA,2510000
"17506","Switzerland","CHE",1861,NA,NA,2524000
"17507","Switzerland","CHE",1862,NA,NA,2538000
"17508","Switzerland","CHE",1863,NA,NA,2552000
"17509","Switzerland","CHE",1864,NA,NA,2566000
"17510","Switzerland","CHE",1865,NA,NA,2579000
"17511","Switzerland","CHE",1866,NA,NA,2593000
"17512","Switzerland","CHE",1867,NA,NA,2607000
"17513","Switzerland","CHE",1868,NA,NA,2623000
"17514","Switzerland","CHE",1869,NA,NA,2639000
"17515","Switzerland","CHE",1870,NA,NA,2655000
"17516","Switzerland","CHE",1871,NA,NA,2680000
"17517","Switzerland","CHE",1872,NA,NA,2697000
"17518","Switzerland","CHE",1873,NA,NA,2715000
"17519","Switzerland","CHE",1874,NA,NA,2733000
"17520","Switzerland","CHE",1875,NA,NA,2750000
"17521","Switzerland","CHE",1876,NA,NA,2768000
"17522","Switzerland","CHE",1877,NA,NA,2786000
"17523","Switzerland","CHE",1878,NA,NA,2803000
"17524","Switzerland","CHE",1879,NA,NA,2821000
"17525","Switzerland","CHE",1880,NA,NA,2839000
"17526","Switzerland","CHE",1881,NA,NA,2853000
"17527","Switzerland","CHE",1882,NA,NA,2863000
"17528","Switzerland","CHE",1883,NA,NA,2874000
"17529","Switzerland","CHE",1884,NA,NA,2885000
"17530","Switzerland","CHE",1885,NA,NA,2896000
"17531","Switzerland","CHE",1886,NA,NA,2907000
"17532","Switzerland","CHE",1887,NA,NA,2918000
"17533","Switzerland","CHE",1888,NA,NA,2929000
"17534","Switzerland","CHE",1889,NA,NA,2940000
"17535","Switzerland","CHE",1890,NA,NA,2951000
"17536","Switzerland","CHE",1891,NA,NA,2965000
"17537","Switzerland","CHE",1892,NA,NA,3002000
"17538","Switzerland","CHE",1893,NA,NA,3040000
"17539","Switzerland","CHE",1894,NA,NA,3077000
"17540","Switzerland","CHE",1895,NA,NA,3114000
"17541","Switzerland","CHE",1896,NA,NA,3151000
"17542","Switzerland","CHE",1897,NA,NA,3188000
"17543","Switzerland","CHE",1898,NA,NA,3226000
"17544","Switzerland","CHE",1899,NA,NA,3263000
"17545","Switzerland","CHE",1900,NA,NA,3300000
"17546","Switzerland","CHE",1901,NA,NA,3341000
"17547","Switzerland","CHE",1902,NA,NA,3384000
"17548","Switzerland","CHE",1903,NA,NA,3428000
"17549","Switzerland","CHE",1904,NA,NA,3472000
"17550","Switzerland","CHE",1905,NA,NA,3461000
"17551","Switzerland","CHE",1906,NA,NA,3560000
"17552","Switzerland","CHE",1907,NA,NA,3604000
"17553","Switzerland","CHE",1908,NA,NA,3647000
"17554","Switzerland","CHE",1909,NA,NA,3691000
"17555","Switzerland","CHE",1910,NA,NA,3735000
"17556","Switzerland","CHE",1911,NA,NA,3776000
"17557","Switzerland","CHE",1912,NA,NA,3819000
"17558","Switzerland","CHE",1913,NA,NA,3864000
"17559","Switzerland","CHE",1914,NA,NA,3897000
"17560","Switzerland","CHE",1915,NA,NA,3883000
"17561","Switzerland","CHE",1916,NA,NA,3883000
"17562","Switzerland","CHE",1917,NA,NA,3888000
"17563","Switzerland","CHE",1918,NA,NA,3880000
"17564","Switzerland","CHE",1919,NA,NA,3869000
"17565","Switzerland","CHE",1920,NA,NA,3877000
"17566","Switzerland","CHE",1921,NA,NA,3876000
"17567","Switzerland","CHE",1922,NA,NA,3874000
"17568","Switzerland","CHE",1923,NA,NA,3883000
"17569","Switzerland","CHE",1924,NA,NA,3896000
"17570","Switzerland","CHE",1925,NA,NA,3910000
"17571","Switzerland","CHE",1926,NA,NA,3932000
"17572","Switzerland","CHE",1927,NA,NA,3956000
"17573","Switzerland","CHE",1928,NA,NA,3988000
"17574","Switzerland","CHE",1929,NA,NA,4022000
"17575","Switzerland","CHE",1930,NA,NA,4051000
"17576","Switzerland","CHE",1931,NA,NA,4080000
"17577","Switzerland","CHE",1932,NA,NA,4102000
"17578","Switzerland","CHE",1933,NA,NA,4122000
"17579","Switzerland","CHE",1934,NA,NA,4140000
"17580","Switzerland","CHE",1935,NA,NA,4155000
"17581","Switzerland","CHE",1936,NA,NA,4168000
"17582","Switzerland","CHE",1937,NA,NA,4180000
"17583","Switzerland","CHE",1938,NA,NA,4192000
"17584","Switzerland","CHE",1939,NA,NA,4206000
"17585","Switzerland","CHE",1940,NA,NA,4226000
"17586","Switzerland","CHE",1941,NA,NA,4254000
"17587","Switzerland","CHE",1942,NA,NA,4286000
"17588","Switzerland","CHE",1943,NA,NA,4323000
"17589","Switzerland","CHE",1944,NA,NA,4364000
"17590","Switzerland","CHE",1945,NA,NA,4412000
"17591","Switzerland","CHE",1946,NA,NA,4467000
"17592","Switzerland","CHE",1947,NA,NA,4524000
"17593","Switzerland","CHE",1948,NA,NA,4582000
"17594","Switzerland","CHE",1949,NA,NA,4640000
"17595","Switzerland","CHE",1950,NA,NA,4668088
"17596","Switzerland","CHE",1951,NA,NA,4726281
"17597","Switzerland","CHE",1952,NA,NA,4788955
"17598","Switzerland","CHE",1953,NA,NA,4851983
"17599","Switzerland","CHE",1954,NA,NA,4912879
"17600","Switzerland","CHE",1955,NA,NA,4970798
"17601","Switzerland","CHE",1956,NA,NA,5026644
"17602","Switzerland","CHE",1957,NA,NA,5082961
"17603","Switzerland","CHE",1958,NA,NA,5143629
"17604","Switzerland","CHE",1959,NA,NA,5213340
"17605","Switzerland","CHE",1960,NA,NA,5296052
"17606","Switzerland","CHE",1961,NA,NA,5393334
"17607","Switzerland","CHE",1962,NA,NA,5502915
"17608","Switzerland","CHE",1963,NA,NA,5618068
"17609","Switzerland","CHE",1964,NA,NA,5729362
"17610","Switzerland","CHE",1965,NA,NA,5829839
"17611","Switzerland","CHE",1966,NA,NA,5916770
"17612","Switzerland","CHE",1967,NA,NA,5991515
"17613","Switzerland","CHE",1968,NA,NA,6056165
"17614","Switzerland","CHE",1969,NA,NA,6114502
"17615","Switzerland","CHE",1970,NA,NA,6169124
"17616","Switzerland","CHE",1971,NA,NA,6221393
"17617","Switzerland","CHE",1972,NA,NA,6269871
"17618","Switzerland","CHE",1973,NA,NA,6311231
"17619","Switzerland","CHE",1974,NA,NA,6340818
"17620","Switzerland","CHE",1975,NA,NA,6355947
"17621","Switzerland","CHE",1976,NA,NA,6355012
"17622","Switzerland","CHE",1977,NA,NA,6340979
"17623","Switzerland","CHE",1978,NA,NA,6321339
"17624","Switzerland","CHE",1979,NA,NA,6306326
"17625","Switzerland","CHE",1980,NA,NA,6303346
"17626","Switzerland","CHE",1981,NA,NA,6315530
"17627","Switzerland","CHE",1982,NA,NA,6341096
"17628","Switzerland","CHE",1983,NA,NA,6376512
"17629","Switzerland","CHE",1984,NA,NA,6415987
"17630","Switzerland","CHE",1985,NA,NA,6455375
"17631","Switzerland","CHE",1986,NA,NA,6493102
"17632","Switzerland","CHE",1987,NA,NA,6530777
"17633","Switzerland","CHE",1988,NA,NA,6571061
"17634","Switzerland","CHE",1989,NA,NA,6617925
"17635","Switzerland","CHE",1990,NA,NA,6673738
"17636","Switzerland","CHE",1991,NA,NA,6740104
"17637","Switzerland","CHE",1992,NA,NA,6814701
"17638","Switzerland","CHE",1993,NA,NA,6891266
"17639","Switzerland","CHE",1994,NA,NA,6961228
"17640","Switzerland","CHE",1995,NA,NA,7018702
"17641","Switzerland","CHE",1996,NA,NA,7060963
"17642","Switzerland","CHE",1997,NA,NA,7090483
"17643","Switzerland","CHE",1998,NA,NA,7112948
"17644","Switzerland","CHE",1999,NA,NA,7136740
"17645","Switzerland","CHE",2000,NA,NA,7167908
"17646","Switzerland","CHE",2001,NA,NA,7207987
"17647","Switzerland","CHE",2002,NA,NA,7254975
"17648","Switzerland","CHE",2003,NA,NA,7307078
"17649","Switzerland","CHE",2004,NA,NA,7361231
"17650","Switzerland","CHE",2005,NA,NA,7415007
"17651","Switzerland","CHE",2006,NA,NA,7468350
"17652","Switzerland","CHE",2007,NA,NA,7521613
"17653","Switzerland","CHE",2008,NA,NA,7573204
"17654","Switzerland","CHE",2009,NA,NA,7621211
"17655","Switzerland","CHE",2010,NA,NA,7664318
"17656","Switzerland","CHE",2011,NA,NA,7701690
"17657","Switzerland","CHE",2012,NA,NA,7733709
"17658","Switzerland","CHE",2013,NA,NA,7761820
"17659","Syria","SYR",1800,NA,NA,1337000
"17660","Syria","SYR",1820,NA,NA,1337000
"17661","Syria","SYR",1870,NA,NA,1582000
"17662","Syria","SYR",1913,NA,NA,1994000
"17663","Syria","SYR",1950,NA,NA,3413330
"17664","Syria","SYR",1951,NA,NA,3496671
"17665","Syria","SYR",1952,NA,NA,3587333
"17666","Syria","SYR",1953,NA,NA,3685409
"17667","Syria","SYR",1954,NA,NA,3790891
"17668","Syria","SYR",1955,NA,NA,3903672
"17669","Syria","SYR",1956,NA,NA,4023540
"17670","Syria","SYR",1957,NA,NA,4150185
"17671","Syria","SYR",1958,NA,NA,4283219
"17672","Syria","SYR",1959,NA,NA,4422215
"17673","Syria","SYR",1960,NA,NA,4566822
"17674","Syria","SYR",1961,NA,NA,4716875
"17675","Syria","SYR",1962,NA,NA,4872506
"17676","Syria","SYR",1963,NA,NA,5034188
"17677","Syria","SYR",1964,NA,NA,5202606
"17678","Syria","SYR",1965,NA,NA,5378287
"17679","Syria","SYR",1966,NA,NA,5561371
"17680","Syria","SYR",1967,NA,NA,5751807
"17681","Syria","SYR",1968,NA,NA,5949690
"17682","Syria","SYR",1969,NA,NA,6155081
"17683","Syria","SYR",1970,NA,NA,6368017
"17684","Syria","SYR",1971,NA,NA,6588936
"17685","Syria","SYR",1972,NA,NA,6817940
"17686","Syria","SYR",1973,NA,NA,7054361
"17687","Syria","SYR",1974,NA,NA,7297254
"17688","Syria","SYR",1975,NA,NA,7546139
"17689","Syria","SYR",1976,NA,NA,7800152
"17690","Syria","SYR",1977,NA,NA,8059995
"17691","Syria","SYR",1978,NA,NA,8328592
"17692","Syria","SYR",1979,NA,NA,8609920
"17693","Syria","SYR",1980,NA,NA,8906543
"17694","Syria","SYR",1981,NA,NA,9219690
"17695","Syria","SYR",1982,NA,NA,9547693
"17696","Syria","SYR",1983,NA,NA,9886629
"17697","Syria","SYR",1984,NA,NA,10230958
"17698","Syria","SYR",1985,NA,NA,10576592
"17699","Syria","SYR",1986,NA,NA,10921760
"17700","Syria","SYR",1987,NA,NA,11267240
"17701","Syria","SYR",1988,NA,NA,11614542
"17702","Syria","SYR",1989,NA,NA,11966274
"17703","Syria","SYR",1990,NA,NA,12324116
"17704","Syria","SYR",1991,NA,NA,12690183
"17705","Syria","SYR",1992,NA,NA,13063423
"17706","Syria","SYR",1993,NA,NA,13438799
"17707","Syria","SYR",1994,NA,NA,13809349
"17708","Syria","SYR",1995,NA,NA,14171130
"17709","Syria","SYR",1996,NA,NA,14518843
"17710","Syria","SYR",1997,NA,NA,14856464
"17711","Syria","SYR",1998,NA,NA,15200324
"17712","Syria","SYR",1999,NA,NA,15572833
"17713","Syria","SYR",2000,NA,NA,15988534
"17714","Syria","SYR",2001,NA,NA,16454926
"17715","Syria","SYR",2002,NA,NA,16962918
"17716","Syria","SYR",2003,NA,NA,17490104
"17717","Syria","SYR",2004,NA,NA,18004797
"17718","Syria","SYR",2005,NA,NA,18484122
"17719","Syria","SYR",2006,NA,NA,18920727
"17720","Syria","SYR",2007,NA,NA,19321300
"17721","Syria","SYR",2008,NA,NA,19694259
"17722","Syria","SYR",2009,NA,NA,20053743
"17723","Syria","SYR",2010,157904,3621997,20410606
"17724","Syria","SYR",2011,NA,NA,20766037
"17725","Syria","SYR",2012,NA,NA,21117690
"17726","Syria","SYR",2013,NA,NA,21468962
"17727","Taiwan","TWN",1800,NA,NA,2e+06
"17728","Taiwan","TWN",1820,NA,NA,2e+06
"17729","Taiwan","TWN",1850,NA,NA,2200000
"17730","Taiwan","TWN",1870,NA,NA,2345000
"17731","Taiwan","TWN",1890,NA,NA,2500000
"17732","Taiwan","TWN",1900,NA,NA,2864000
"17733","Taiwan","TWN",1901,NA,NA,2903000
"17734","Taiwan","TWN",1902,NA,NA,2942000
"17735","Taiwan","TWN",1903,NA,NA,2982000
"17736","Taiwan","TWN",1904,NA,NA,3022000
"17737","Taiwan","TWN",1905,NA,NA,3085000
"17738","Taiwan","TWN",1906,NA,NA,3140000
"17739","Taiwan","TWN",1907,NA,NA,3172000
"17740","Taiwan","TWN",1908,NA,NA,3200000
"17741","Taiwan","TWN",1909,NA,NA,3232000
"17742","Taiwan","TWN",1910,NA,NA,3275000
"17743","Taiwan","TWN",1911,NA,NA,3334000
"17744","Taiwan","TWN",1912,NA,NA,3402000
"17745","Taiwan","TWN",1913,NA,NA,3469000
"17746","Taiwan","TWN",1914,NA,NA,3528000
"17747","Taiwan","TWN",1915,NA,NA,3562000
"17748","Taiwan","TWN",1916,NA,NA,3583000
"17749","Taiwan","TWN",1917,NA,NA,3621000
"17750","Taiwan","TWN",1918,NA,NA,3658000
"17751","Taiwan","TWN",1919,NA,NA,3692000
"17752","Taiwan","TWN",1920,NA,NA,3736000
"17753","Taiwan","TWN",1921,NA,NA,3797000
"17754","Taiwan","TWN",1922,NA,NA,3870000
"17755","Taiwan","TWN",1923,NA,NA,3940000
"17756","Taiwan","TWN",1924,NA,NA,4009000
"17757","Taiwan","TWN",1925,NA,NA,4095000
"17758","Taiwan","TWN",1926,NA,NA,4195000
"17759","Taiwan","TWN",1927,NA,NA,4289000
"17760","Taiwan","TWN",1928,NA,NA,4388000
"17761","Taiwan","TWN",1929,NA,NA,4493000
"17762","Taiwan","TWN",1930,NA,NA,4614000
"17763","Taiwan","TWN",1931,NA,NA,4742000
"17764","Taiwan","TWN",1932,NA,NA,4867000
"17765","Taiwan","TWN",1933,NA,NA,4995000
"17766","Taiwan","TWN",1934,NA,NA,5128000
"17767","Taiwan","TWN",1935,NA,NA,5255000
"17768","Taiwan","TWN",1936,NA,NA,5384000
"17769","Taiwan","TWN",1937,NA,NA,5530000
"17770","Taiwan","TWN",1938,NA,NA,5678000
"17771","Taiwan","TWN",1939,NA,NA,5821000
"17772","Taiwan","TWN",1940,NA,NA,5987000
"17773","Taiwan","TWN",1941,NA,NA,6163000
"17774","Taiwan","TWN",1942,NA,NA,6339000
"17775","Taiwan","TWN",1943,NA,NA,6507000
"17776","Taiwan","TWN",1944,NA,NA,6520000
"17777","Taiwan","TWN",1945,NA,NA,6533000
"17778","Taiwan","TWN",1946,NA,NA,6546000
"17779","Taiwan","TWN",1947,NA,NA,6346000
"17780","Taiwan","TWN",1948,NA,NA,6697000
"17781","Taiwan","TWN",1949,NA,NA,7280000
"17782","Taiwan","TWN",1950,NA,NA,7981000
"17783","Taiwan","TWN",1951,NA,NA,8251000
"17784","Taiwan","TWN",1952,NA,NA,8550000
"17785","Taiwan","TWN",1953,NA,NA,8850000
"17786","Taiwan","TWN",1954,NA,NA,9160000
"17787","Taiwan","TWN",1955,NA,NA,9486000
"17788","Taiwan","TWN",1956,NA,NA,9825000
"17789","Taiwan","TWN",1957,NA,NA,10164000
"17790","Taiwan","TWN",1958,NA,NA,10500000
"17791","Taiwan","TWN",1959,NA,NA,10853000
"17792","Taiwan","TWN",1960,NA,NA,11209000
"17793","Taiwan","TWN",1961,NA,NA,11563000
"17794","Taiwan","TWN",1962,NA,NA,11919000
"17795","Taiwan","TWN",1963,NA,NA,12277000
"17796","Taiwan","TWN",1964,NA,NA,12631000
"17797","Taiwan","TWN",1965,NA,NA,12978000
"17798","Taiwan","TWN",1966,NA,NA,13321000
"17799","Taiwan","TWN",1967,NA,NA,13649000
"17800","Taiwan","TWN",1968,NA,NA,13962000
"17801","Taiwan","TWN",1969,NA,NA,14282000
"17802","Taiwan","TWN",1970,NA,NA,14598000
"17803","Taiwan","TWN",1971,NA,NA,14918000
"17804","Taiwan","TWN",1972,NA,NA,15226000
"17805","Taiwan","TWN",1973,NA,NA,15526000
"17806","Taiwan","TWN",1974,NA,NA,15824000
"17807","Taiwan","TWN",1975,NA,NA,16122000
"17808","Taiwan","TWN",1976,NA,NA,16450000
"17809","Taiwan","TWN",1977,NA,NA,16785000
"17810","Taiwan","TWN",1978,NA,NA,17112000
"17811","Taiwan","TWN",1979,NA,NA,17450000
"17812","Taiwan","TWN",1980,NA,NA,17848000
"17813","Taiwan","TWN",1981,NA,NA,18177000
"17814","Taiwan","TWN",1982,NA,NA,18501000
"17815","Taiwan","TWN",1983,NA,NA,18803000
"17816","Taiwan","TWN",1984,NA,NA,19083000
"17817","Taiwan","TWN",1985,NA,NA,19337000
"17818","Taiwan","TWN",1986,NA,NA,19556000
"17819","Taiwan","TWN",1987,NA,NA,19758000
"17820","Taiwan","TWN",1988,NA,NA,19976000
"17821","Taiwan","TWN",1989,NA,NA,20208000
"17822","Taiwan","TWN",1990,NA,NA,20278000
"17823","Taiwan","TWN",1991,NA,NA,20492000
"17824","Taiwan","TWN",1992,NA,NA,20687000
"17825","Taiwan","TWN",1993,NA,NA,20886000
"17826","Taiwan","TWN",1994,NA,NA,21093000
"17827","Taiwan","TWN",1995,NA,NA,21290000
"17828","Taiwan","TWN",1996,NA,NA,21458000
"17829","Taiwan","TWN",1997,NA,NA,21639000
"17830","Taiwan","TWN",1998,NA,NA,21834000
"17831","Taiwan","TWN",1999,NA,NA,22008000
"17832","Taiwan","TWN",2000,NA,NA,22183000
"17833","Taiwan","TWN",2001,NA,NA,22336000
"17834","Taiwan","TWN",2002,NA,NA,22451000
"17835","Taiwan","TWN",2003,NA,NA,22543000
"17836","Taiwan","TWN",2004,NA,NA,22622000
"17837","Taiwan","TWN",2005,NA,NA,22701000
"17838","Taiwan","TWN",2006,NA,NA,22782000
"17839","Taiwan","TWN",2007,NA,NA,22859000
"17840","Taiwan","TWN",2008,NA,NA,22921000
"17841","Taiwan","TWN",2009,NA,NA,22974000
"17842","Taiwan","TWN",2010,45718,22211567,23025000
"17843","Taiwan","TWN",2011,NA,NA,23072000
"17844","Taiwan","TWN",2012,NA,NA,23114000
"17845","Taiwan","TWN",2013,NA,NA,23151000
"17846","Tajikistan","TJK",1800,NA,NA,466629
"17847","Tajikistan","TJK",1820,NA,NA,466629
"17848","Tajikistan","TJK",1950,NA,NA,1531502
"17849","Tajikistan","TJK",1951,NA,NA,1577037
"17850","Tajikistan","TJK",1952,NA,NA,1626400
"17851","Tajikistan","TJK",1953,NA,NA,1677745
"17852","Tajikistan","TJK",1954,NA,NA,1729928
"17853","Tajikistan","TJK",1955,NA,NA,1782503
"17854","Tajikistan","TJK",1956,NA,NA,1835763
"17855","Tajikistan","TJK",1957,NA,NA,1890702
"17856","Tajikistan","TJK",1958,NA,NA,1948890
"17857","Tajikistan","TJK",1959,NA,NA,2012262
"17858","Tajikistan","TJK",1960,NA,NA,2082499
"17859","Tajikistan","TJK",1961,NA,NA,2160358
"17860","Tajikistan","TJK",1962,NA,NA,2245098
"17861","Tajikistan","TJK",1963,NA,NA,2334221
"17862","Tajikistan","TJK",1964,NA,NA,2424189
"17863","Tajikistan","TJK",1965,NA,NA,2512493
"17864","Tajikistan","TJK",1966,NA,NA,2598074
"17865","Tajikistan","TJK",1967,NA,NA,2681780
"17866","Tajikistan","TJK",1968,NA,NA,2765317
"17867","Tajikistan","TJK",1969,NA,NA,2851284
"17868","Tajikistan","TJK",1970,NA,NA,2941501
"17869","Tajikistan","TJK",1971,NA,NA,3036693
"17870","Tajikistan","TJK",1972,NA,NA,3136061
"17871","Tajikistan","TJK",1973,NA,NA,3238090
"17872","Tajikistan","TJK",1974,NA,NA,3340561
"17873","Tajikistan","TJK",1975,NA,NA,3441990
"17874","Tajikistan","TJK",1976,NA,NA,3541938
"17875","Tajikistan","TJK",1977,NA,NA,3641296
"17876","Tajikistan","TJK",1978,NA,NA,3741547
"17877","Tajikistan","TJK",1979,NA,NA,3844809
"17878","Tajikistan","TJK",1980,NA,NA,3952691
"17879","Tajikistan","TJK",1981,NA,NA,4064671
"17880","Tajikistan","TJK",1982,NA,NA,4180321
"17881","Tajikistan","TJK",1983,NA,NA,4301334
"17882","Tajikistan","TJK",1984,NA,NA,4429847
"17883","Tajikistan","TJK",1985,NA,NA,4566786
"17884","Tajikistan","TJK",1986,NA,NA,4713454
"17885","Tajikistan","TJK",1987,NA,NA,4867754
"17886","Tajikistan","TJK",1988,NA,NA,5023022
"17887","Tajikistan","TJK",1989,NA,NA,5170285
"17888","Tajikistan","TJK",1990,NA,NA,5303152
"17889","Tajikistan","TJK",1991,NA,NA,5418785
"17890","Tajikistan","TJK",1992,NA,NA,5519021
"17891","Tajikistan","TJK",1993,NA,NA,5607922
"17892","Tajikistan","TJK",1994,NA,NA,5691845
"17893","Tajikistan","TJK",1995,NA,NA,5775404
"17894","Tajikistan","TJK",1996,NA,NA,5860334
"17895","Tajikistan","TJK",1997,NA,NA,5945181
"17896","Tajikistan","TJK",1998,NA,NA,6027676
"17897","Tajikistan","TJK",1999,NA,NA,6104268
"17898","Tajikistan","TJK",2000,NA,NA,6172807
"17899","Tajikistan","TJK",2001,NA,NA,6232587
"17900","Tajikistan","TJK",2002,NA,NA,6285809
"17901","Tajikistan","TJK",2003,NA,NA,6336724
"17902","Tajikistan","TJK",2004,NA,NA,6391120
"17903","Tajikistan","TJK",2005,NA,NA,6453240
"17904","Tajikistan","TJK",2006,NA,NA,6524634
"17905","Tajikistan","TJK",2007,NA,NA,6604426
"17906","Tajikistan","TJK",2008,NA,NA,6691416
"17907","Tajikistan","TJK",2009,NA,NA,6783390
"17908","Tajikistan","TJK",2010,NA,NA,6878637
"17909","Tajikistan","TJK",2011,NA,NA,6976958
"17910","Tajikistan","TJK",2012,NA,NA,7078755
"17911","Tajikistan","TJK",2013,NA,NA,7183529
"17912","Tanzania","TZA",1800,NA,NA,3019768
"17913","Tanzania","TZA",1820,NA,NA,3019768
"17914","Tanzania","TZA",1921,NA,NA,4314332
"17915","Tanzania","TZA",1931,NA,NA,5299000
"17916","Tanzania","TZA",1948,NA,NA,7740786
"17917","Tanzania","TZA",1950,NA,NA,7649766
"17918","Tanzania","TZA",1951,NA,NA,7847333
"17919","Tanzania","TZA",1952,NA,NA,8055939
"17920","Tanzania","TZA",1953,NA,NA,8274761
"17921","Tanzania","TZA",1954,NA,NA,8503222
"17922","Tanzania","TZA",1955,NA,NA,8740991
"17923","Tanzania","TZA",1956,NA,NA,8987990
"17924","Tanzania","TZA",1957,NA,NA,9244386
"17925","Tanzania","TZA",1958,NA,NA,9510560
"17926","Tanzania","TZA",1959,NA,NA,9787066
"17927","Tanzania","TZA",1960,NA,NA,10074485
"17928","Tanzania","TZA",1961,NA,NA,10373274
"17929","Tanzania","TZA",1962,NA,NA,10683638
"17930","Tanzania","TZA",1963,NA,NA,11005471
"17931","Tanzania","TZA",1964,NA,NA,11338515
